dataset,relative_path,filename,original_class,standardized_class,split,role
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00155.JPG,Leaf Blotch00155.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00156.JPG,Leaf Blotch00156.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00157.JPG,Leaf Blotch00157.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00158.JPG,Leaf Blotch00158.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00159.JPG,Leaf Blotch00159.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00160.JPG,Leaf Blotch00160.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00161.JPG,Leaf Blotch00161.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00162.JPG,Leaf Blotch00162.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00163.JPG,Leaf Blotch00163.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00164.JPG,Leaf Blotch00164.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00165.JPG,Leaf Blotch00165.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00166.JPG,Leaf Blotch00166.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00167.JPG,Leaf Blotch00167.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00168.JPG,Leaf Blotch00168.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00169.JPG,Leaf Blotch00169.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00170.JPG,Leaf Blotch00170.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00171.JPG,Leaf Blotch00171.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00172.JPG,Leaf Blotch00172.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00173.JPG,Leaf Blotch00173.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00174.JPG,Leaf Blotch00174.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00175.JPG,Leaf Blotch00175.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00176.JPG,Leaf Blotch00176.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00177.JPG,Leaf Blotch00177.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00178.JPG,Leaf Blotch00178.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00179.JPG,Leaf Blotch00179.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00180.JPG,Leaf Blotch00180.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00181.JPG,Leaf Blotch00181.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00182.JPG,Leaf Blotch00182.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00183.JPG,Leaf Blotch00183.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00184.JPG,Leaf Blotch00184.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00185.JPG,Leaf Blotch00185.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00186.JPG,Leaf Blotch00186.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00187.JPG,Leaf Blotch00187.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00188.JPG,Leaf Blotch00188.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00189.JPG,Leaf Blotch00189.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00190.JPG,Leaf Blotch00190.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00191.JPG,Leaf Blotch00191.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00192.JPG,Leaf Blotch00192.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00193.JPG,Leaf Blotch00193.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00194.JPG,Leaf Blotch00194.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00195.JPG,Leaf Blotch00195.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00196.JPG,Leaf Blotch00196.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00197.JPG,Leaf Blotch00197.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00198.JPG,Leaf Blotch00198.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00199.JPG,Leaf Blotch00199.JPG,Leaf Blotch,Blotch,external_test,external_validation_matched
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00001.JPG,Rhizome Disease Root00001.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00002.JPG,Rhizome Disease Root00002.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00003.JPG,Rhizome Disease Root00003.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00004.JPG,Rhizome Disease Root00004.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00005.JPG,Rhizome Disease Root00005.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00006.JPG,Rhizome Disease Root00006.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00007.JPG,Rhizome Disease Root00007.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00008.JPG,Rhizome Disease Root00008.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00009.JPG,Rhizome Disease Root00009.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00010.JPG,Rhizome Disease Root00010.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00011.JPG,Rhizome Disease Root00011.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00012.JPG,Rhizome Disease Root00012.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00013.JPG,Rhizome Disease Root00013.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00014.JPG,Rhizome Disease Root00014.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00015.JPG,Rhizome Disease Root00015.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00016.JPG,Rhizome Disease Root00016.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00017.JPG,Rhizome Disease Root00017.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00018.JPG,Rhizome Disease Root00018.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00019.JPG,Rhizome Disease Root00019.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00020.JPG,Rhizome Disease Root00020.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00021.JPG,Rhizome Disease Root00021.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00022.JPG,Rhizome Disease Root00022.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00023.JPG,Rhizome Disease Root00023.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00024.JPG,Rhizome Disease Root00024.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00025.JPG,Rhizome Disease Root00025.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00026.JPG,Rhizome Disease Root00026.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00027.JPG,Rhizome Disease Root00027.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00028.JPG,Rhizome Disease Root00028.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00029.JPG,Rhizome Disease Root00029.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00030.JPG,Rhizome Disease Root00030.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00031.JPG,Rhizome Disease Root00031.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00032.JPG,Rhizome Disease Root00032.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00033.JPG,Rhizome Disease Root00033.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00034.JPG,Rhizome Disease Root00034.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00035.JPG,Rhizome Disease Root00035.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00036.JPG,Rhizome Disease Root00036.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00037.JPG,Rhizome Disease Root00037.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00038.JPG,Rhizome Disease Root00038.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00039.JPG,Rhizome Disease Root00039.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00040.JPG,Rhizome Disease Root00040.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00041.JPG,Rhizome Disease Root00041.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00042.JPG,Rhizome Disease Root00042.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00043.JPG,Rhizome Disease Root00043.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00044.JPG,Rhizome Disease Root00044.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00045.JPG,Rhizome Disease Root00045.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00046.JPG,Rhizome Disease Root00046.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00047.JPG,Rhizome Disease Root00047.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00048.JPG,Rhizome Disease Root00048.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00049.JPG,Rhizome Disease Root00049.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00050.JPG,Rhizome Disease Root00050.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00051.JPG,Rhizome Disease Root00051.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00052.JPG,Rhizome Disease Root00052.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00053.JPG,Rhizome Disease Root00053.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
Dataset_02,dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00054.JPG,Rhizome Disease Root00054.JPG,Rhizome Disease Root,Rhizome_Disease_Root,external_excluded,excluded_non_leaf_domain
