sample_id,dataset_source,filename,relative_path,label,binary_target,subcategory,split,role,md5_hash,file_size_bytes
DS02_RESERVE_Leaf Blotch00107.JPG,Dataset_02_Mendeley,Leaf Blotch00107.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00107.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,a920faf77980d0c296a5b67c3d45f40d,257232
DS02_RESERVE_Leaf Blotch00108.JPG,Dataset_02_Mendeley,Leaf Blotch00108.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00108.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,6be85233ff18654b1ef61223b491022b,298777
DS02_RESERVE_Leaf Blotch00111.JPG,Dataset_02_Mendeley,Leaf Blotch00111.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00111.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,31aca8058931b1207b753607cb04ca75,256629
DS02_RESERVE_Leaf Blotch00113.JPG,Dataset_02_Mendeley,Leaf Blotch00113.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00113.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,ad7cfb9f33b182b49cd3be8004db7a4f,228250
DS02_RESERVE_Leaf Blotch00114.JPG,Dataset_02_Mendeley,Leaf Blotch00114.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00114.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,d8cd315f34accc352a85b4c7298d2904,296847
DS02_RESERVE_Leaf Blotch00115.JPG,Dataset_02_Mendeley,Leaf Blotch00115.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00115.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,9514a2b787a897ee8e30f1cae610739f,293291
DS02_RESERVE_Leaf Blotch00116.JPG,Dataset_02_Mendeley,Leaf Blotch00116.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00116.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,712b887ecfebd5198b6c4ca00c4c9f4d,319251
DS02_RESERVE_Leaf Blotch00119.JPG,Dataset_02_Mendeley,Leaf Blotch00119.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00119.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,16862a6967c6c56636c0eff5071ae272,326308
DS02_RESERVE_Leaf Blotch00121.JPG,Dataset_02_Mendeley,Leaf Blotch00121.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00121.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,66ca464f397bc6d8ffdb651ff680960b,357968
DS02_RESERVE_Leaf Blotch00123.JPG,Dataset_02_Mendeley,Leaf Blotch00123.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00123.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,d19004021add8318f98c90c20ebe0033,258353
DS02_RESERVE_Leaf Blotch00124.JPG,Dataset_02_Mendeley,Leaf Blotch00124.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00124.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,5decbb6fd5c7d3b9157c38d9fa19e396,212977
DS02_RESERVE_Leaf Blotch00132.JPG,Dataset_02_Mendeley,Leaf Blotch00132.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00132.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,cbd0da932cf8abf95adec0a76f12a5f2,305008
DS02_RESERVE_Leaf Blotch00133.JPG,Dataset_02_Mendeley,Leaf Blotch00133.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00133.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,15cbfdb002f25400417855b454bfa04d,239742
DS02_RESERVE_Leaf Blotch00134.JPG,Dataset_02_Mendeley,Leaf Blotch00134.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00134.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,cf4bae72f15c5f3e3230c52344cd2b0d,257962
DS02_RESERVE_Leaf Blotch00135.JPG,Dataset_02_Mendeley,Leaf Blotch00135.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00135.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,f9aec6e09a1f03547ca97b7ef4931cd9,256025
DS02_RESERVE_Leaf Blotch00140.JPG,Dataset_02_Mendeley,Leaf Blotch00140.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00140.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,e1eecd69804202f36bd2f56475f2435c,348896
DS02_RESERVE_Leaf Blotch00143.JPG,Dataset_02_Mendeley,Leaf Blotch00143.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00143.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,3c1b9789b3ca3d083734cf08beeb801a,384096
DS02_RESERVE_Leaf Blotch00145.JPG,Dataset_02_Mendeley,Leaf Blotch00145.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00145.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,c0a5222e3d90170c545b2111f3e1639e,325904
DS02_RESERVE_Leaf Blotch00147.JPG,Dataset_02_Mendeley,Leaf Blotch00147.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00147.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,52c06bb757b977e44ff55c23533efd32,333030
DS02_RESERVE_Leaf Blotch00148.JPG,Dataset_02_Mendeley,Leaf Blotch00148.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00148.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,0183d413d57894f1a3912e50468866c0,323134
DS02_RESERVE_Leaf Blotch00149.JPG,Dataset_02_Mendeley,Leaf Blotch00149.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00149.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,e33a4a29eb2f61fdf5aaa150d6f3abbb,403758
DS02_RESERVE_Leaf Blotch00151.JPG,Dataset_02_Mendeley,Leaf Blotch00151.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00151.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,03ac90c7640b0a146d4afc28551e6cd4,286285
DS02_RESERVE_Leaf Blotch00152.JPG,Dataset_02_Mendeley,Leaf Blotch00152.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00152.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,54073375379db35cea9284959ba7d519,272483
DS02_RESERVE_Leaf Blotch00155.JPG,Dataset_02_Mendeley,Leaf Blotch00155.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00155.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,0533765aca1393de0479c0cf2bc60f4b,345207
DS02_RESERVE_Leaf Blotch00157.JPG,Dataset_02_Mendeley,Leaf Blotch00157.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00157.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,ebbdff2a6e6af199e30d1cd8e140d4d9,252094
DS02_RESERVE_Leaf Blotch00158.JPG,Dataset_02_Mendeley,Leaf Blotch00158.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00158.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,8cc52c283247ceab2e10248c8abd0543,231884
DS02_RESERVE_Leaf Blotch00159.JPG,Dataset_02_Mendeley,Leaf Blotch00159.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00159.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,fef3a610765c9427f6be1bf3d5cdc50b,326515
DS02_RESERVE_Leaf Blotch00160.JPG,Dataset_02_Mendeley,Leaf Blotch00160.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00160.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,a39ebe21385dff6057e48850a8e7d758,288401
DS02_RESERVE_Leaf Blotch00162.JPG,Dataset_02_Mendeley,Leaf Blotch00162.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00162.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,87cd95de34a57edddfc6a0eeb88ef192,328675
DS02_RESERVE_Leaf Blotch00163.JPG,Dataset_02_Mendeley,Leaf Blotch00163.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00163.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,f7bd0b733005c0810a63e9ba23c36eb6,355690
DS02_RESERVE_Leaf Blotch00166.JPG,Dataset_02_Mendeley,Leaf Blotch00166.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00166.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,ee13200473fc1ee409319bd6bb4e4349,288831
DS02_RESERVE_Leaf Blotch00167.JPG,Dataset_02_Mendeley,Leaf Blotch00167.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00167.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,0e55aa53c672cb6f9e075156ab5b4b06,337804
DS02_RESERVE_Leaf Blotch00170.JPG,Dataset_02_Mendeley,Leaf Blotch00170.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00170.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,e314f234fbbf8f4478eda40d79ca6705,215959
DS02_RESERVE_Leaf Blotch00171.JPG,Dataset_02_Mendeley,Leaf Blotch00171.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00171.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,5f09293c9bd1cba222b7bebe3841e5c1,268062
DS02_RESERVE_Leaf Blotch00172.JPG,Dataset_02_Mendeley,Leaf Blotch00172.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00172.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,bba44f8f7812dc48de3977831bd20e33,235127
DS02_RESERVE_Leaf Blotch00173.JPG,Dataset_02_Mendeley,Leaf Blotch00173.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00173.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,136da75f9bad3018983ecf2dcb3f9469,277113
DS02_RESERVE_Leaf Blotch00176.JPG,Dataset_02_Mendeley,Leaf Blotch00176.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00176.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,8a4b48b0033e83db37e7dd5ca9cb22a7,270376
DS02_RESERVE_Leaf Blotch00177.JPG,Dataset_02_Mendeley,Leaf Blotch00177.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00177.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,4c1a0aa6dd706c618dd33bebe37d4f47,228044
DS02_RESERVE_Leaf Blotch00178.JPG,Dataset_02_Mendeley,Leaf Blotch00178.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00178.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,8a3d382b1fd0c3e05d3425e708f288f7,285183
DS02_RESERVE_Leaf Blotch00180.JPG,Dataset_02_Mendeley,Leaf Blotch00180.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00180.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,b0c5b49f7cb67ff79f832444dde09af4,303544
DS02_RESERVE_Leaf Blotch00181.JPG,Dataset_02_Mendeley,Leaf Blotch00181.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00181.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,8bbba4f6ec0323afaeb2b5240315e1ec,304476
DS02_RESERVE_Leaf Blotch00186.JPG,Dataset_02_Mendeley,Leaf Blotch00186.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00186.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,b3b159272d02444439028f31c1077c37,210739
DS02_RESERVE_Leaf Blotch00187.JPG,Dataset_02_Mendeley,Leaf Blotch00187.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00187.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,82fbcd356f3c259ee0de12f2f7e10005,297724
DS02_RESERVE_Leaf Blotch00188.JPG,Dataset_02_Mendeley,Leaf Blotch00188.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00188.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,792d7a16345d78d3f18c14c97b84a71f,320634
DS02_RESERVE_Leaf Blotch00190.JPG,Dataset_02_Mendeley,Leaf Blotch00190.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00190.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,81965b7f79d9b1dca4c682550b207add,299432
DS02_RESERVE_Leaf Blotch00192.JPG,Dataset_02_Mendeley,Leaf Blotch00192.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00192.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,85d68db80970f736d86833b0b989518e,296857
DS02_RESERVE_Leaf Blotch00195.JPG,Dataset_02_Mendeley,Leaf Blotch00195.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00195.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,45a27cf211a0738499be38d1edc643b7,267187
DS02_RESERVE_Leaf Blotch00196.JPG,Dataset_02_Mendeley,Leaf Blotch00196.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00196.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,c11bace45f35004daa558ddad5a68bbe,278612
DS02_RESERVE_Leaf Blotch00197.JPG,Dataset_02_Mendeley,Leaf Blotch00197.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00197.JPG,turmeric_leaf,1,Blotch_Field_Reserve,external_reserve,excluded_external_reserve,da6c485f2e0976d9481469438114e493,278545
DS02_EDGE_DRY_Dry Leaf00001.JPG,Dataset_02_Mendeley,Dry Leaf00001.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00001.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,ba5bd3a4816eb75d302e5d0a3b310ba7,224888
DS02_EDGE_DRY_Dry Leaf00002.JPG,Dataset_02_Mendeley,Dry Leaf00002.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00002.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,fddcb586bba93e1c2ed49435b8244943,231906
DS02_EDGE_DRY_Dry Leaf00003.JPG,Dataset_02_Mendeley,Dry Leaf00003.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00003.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,771974eab9c412e4a93b9c67ecbe0e02,254755
DS02_EDGE_DRY_Dry Leaf00004.JPG,Dataset_02_Mendeley,Dry Leaf00004.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00004.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,60ea3a2db7234f3c74461851e5467022,267919
DS02_EDGE_DRY_Dry Leaf00005.JPG,Dataset_02_Mendeley,Dry Leaf00005.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00005.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,78e12b1f1f98d6d8178e1f5366785704,289093
DS02_EDGE_DRY_Dry Leaf00006.JPG,Dataset_02_Mendeley,Dry Leaf00006.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00006.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,4eeb5377ea2813d1863ac81bc04d5c23,340290
DS02_EDGE_DRY_Dry Leaf00007.JPG,Dataset_02_Mendeley,Dry Leaf00007.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00007.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,a151909eb0f98125a01abe18a68f9014,279380
DS02_EDGE_DRY_Dry Leaf00008.JPG,Dataset_02_Mendeley,Dry Leaf00008.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00008.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,ed9eb3c64ea4c63dd23d484fc4eaef21,249237
DS02_EDGE_DRY_Dry Leaf00009.JPG,Dataset_02_Mendeley,Dry Leaf00009.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00009.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,b800b65e34904b260ac78df094f1f224,222376
DS02_EDGE_DRY_Dry Leaf00010.JPG,Dataset_02_Mendeley,Dry Leaf00010.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00010.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,b9e9ad6ec435466d6a571b1bacb40297,224626
DS02_EDGE_DRY_Dry Leaf00011.JPG,Dataset_02_Mendeley,Dry Leaf00011.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00011.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,4f932b5ee367170c787da96b3d249db5,233581
DS02_EDGE_DRY_Dry Leaf00012.JPG,Dataset_02_Mendeley,Dry Leaf00012.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00012.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,cc6301c1fc5479ee38af591fe3c95b7e,195384
DS02_EDGE_DRY_Dry Leaf00013.JPG,Dataset_02_Mendeley,Dry Leaf00013.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00013.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,de739953ba6096979fd3c02febec26e2,205075
DS02_EDGE_DRY_Dry Leaf00014.JPG,Dataset_02_Mendeley,Dry Leaf00014.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00014.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,981bef75638f61dd68084b2f7404ba03,185772
DS02_EDGE_DRY_Dry Leaf00015.JPG,Dataset_02_Mendeley,Dry Leaf00015.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00015.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,b05a55f7ba8161114913949f342c0b7f,188023
DS02_EDGE_DRY_Dry Leaf00016.JPG,Dataset_02_Mendeley,Dry Leaf00016.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00016.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,036d061576643a9b2a867289a5039e4f,196336
DS02_EDGE_DRY_Dry Leaf00017.JPG,Dataset_02_Mendeley,Dry Leaf00017.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00017.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,86b761d88f306a15cc86fcba38e22988,221396
DS02_EDGE_DRY_Dry Leaf00018.JPG,Dataset_02_Mendeley,Dry Leaf00018.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00018.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,da0031427ac75fe384cc606ba6ad3275,236505
DS02_EDGE_DRY_Dry Leaf00019.JPG,Dataset_02_Mendeley,Dry Leaf00019.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00019.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,7ada533c57ee1eae72d6ed27fecf09d7,182323
DS02_EDGE_DRY_Dry Leaf00020.JPG,Dataset_02_Mendeley,Dry Leaf00020.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00020.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,6b8ea4514d0bc69fccf34c6bb05b2458,184050
DS02_EDGE_DRY_Dry Leaf00021.JPG,Dataset_02_Mendeley,Dry Leaf00021.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00021.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,82055a89382016cc759925122165fec2,201425
DS02_EDGE_DRY_Dry Leaf00022.JPG,Dataset_02_Mendeley,Dry Leaf00022.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00022.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,2fbaec8d9b018961860a51b2e3ca6c81,161161
DS02_EDGE_DRY_Dry Leaf00023.JPG,Dataset_02_Mendeley,Dry Leaf00023.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00023.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,189c3e322ee4c18dab9f7eeba606958a,174510
DS02_EDGE_DRY_Dry Leaf00024.JPG,Dataset_02_Mendeley,Dry Leaf00024.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00024.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,4c197ec3704d8f82206e5da8bb27ccfb,180981
DS02_EDGE_DRY_Dry Leaf00025.JPG,Dataset_02_Mendeley,Dry Leaf00025.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00025.JPG,turmeric_senescent_edge_case,-1,Dry_Senescent_Foliage,external_edge_case,turmeric_senescent_field_edge_case,1f418f6b3c79e2aff485bcef43829720,195947
