image_A,image_B,dataset_A,dataset_B,duplicate_type,similarity_score,hamming_distance,class_A,class_B,sha256_A,sha256_B
leaf_spot_(148).jpg,Rhizome Disease Root00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Leaf_Spot,Rhizome_Disease_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,ee9ac8de7a3d02ea275700cbbd3b3a68a3ec4f5cb8d9bdd44a484d2076307258
leaf_spot_(148).jpg,Rhizome Disease Root00135.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Disease_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,8e91e44e52bc868ee19f622f2ce3184f57305d6db34af7bc650a337cb30b0fde
leaf_spot_(148).jpg,Rhizome Disease Root00142.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Disease_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,023c744af8d4d739f8c54334ab3150d02fad1c29fb8ddd8db5fcb87a4ce7a6b7
leaf_spot_(148).jpg,Rhizome Disease Root00174.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Disease_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,ecfb7eb332f9325f118c4febd130514cf65ed231d12141528bdc38f53c4e84e0
leaf_spot_(148).jpg,Rhizome Disease Root00177.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Disease_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,276b2fbf8fb4aa22e2e4620de638eae23b77e0cdd258724c9381c92bbe0b0c0d
leaf_spot_(148).jpg,Rhizome Disease Root00180.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Leaf_Spot,Rhizome_Disease_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,24396f5ae47cf2c6aabacc2b8f481d2b66240f018f70f63b3b030d6e6d61d58c
leaf_spot_(148).jpg,Rhizome Healthy Root00024.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Leaf_Spot,Rhizome_Healthy_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,aee3163751aae1c2194e061cc5be15c4ec5e2688c78c5e434db62615e22b0429
leaf_spot_(148).jpg,Rhizome Healthy Root00027.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Leaf_Spot,Rhizome_Healthy_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,581455dd1795265737fcdb0c98151c8efd0e53c4bbdfed210adc16f86b63a000
leaf_spot_(148).jpg,Rhizome Healthy Root00029.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Leaf_Spot,Rhizome_Healthy_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,3835df92135db2ba80f4dc67dd51d4ab10db2fd18fa835a53280dd4318d1c91a
leaf_spot_(148).jpg,Rhizome Healthy Root00030.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Leaf_Spot,Rhizome_Healthy_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,5ce7923d7a7e7b4bd048f205c90e9a9a8d400d2fd8cf48fec15ac85b74cc3468
leaf_spot_(148).jpg,Rhizome Healthy Root00031.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Leaf_Spot,Rhizome_Healthy_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,be1d95036007d6dc54776a298c8ed737b1c2ae0a0b8d9720d368b6fd64dfef46
leaf_spot_(148).jpg,Rhizome Healthy Root00104.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Healthy_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,c6e84c358fef466d5d651d6badc72f487938a8971667c64a8b9cd6ba4e2a15f6
leaf_spot_(148).jpg,Rhizome Healthy Root00257.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Leaf_Spot,Rhizome_Healthy_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,27078ff663c26a35d652cb818332a4af8a42761a7662fd6a5a390f2221ed1f91
leaf_spot_(148).jpg,Rhizome Healthy Root00258.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Leaf_Spot,Rhizome_Healthy_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,741a6e06ca571fd5eea19c54fbb3ea01caa6353c419ec5110589eb77afea706b
leaf_spot_(148).jpg,Rhizome Healthy Root00259.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Healthy_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,45c743c461da026078195557e59118c3798f11d2f7e4b651d75108b4a006ce6d
leaf_spot_(148).jpg,Rhizome Healthy Root00289.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Healthy_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,03e7edbda1927228f0ff7011ff44e3d3a9b78937dac23f0a7e1a86cf22b4fb6c
leaf_spot_(148).jpg,Rhizome Healthy Root00298.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Leaf_Spot,Rhizome_Healthy_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,2783c1890cd370aeaac62205f04cd2f8e6dbd23c5f0a56b5e3406893bed3c47f
leaf_spot_(148).jpg,Rhizome Healthy Root00302.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Leaf_Spot,Rhizome_Healthy_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,1b056c0bec593d0fb2c3b1ab4b9d24f80ed054d4ea4c181663cd9794f0288604
leaf_spot_(148).jpg,Rhizome Healthy Root00303.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Leaf_Spot,Rhizome_Healthy_Roots,75e79fbc58271b781f2b78e22e253bc9a82915dd302aa7816d3a94266ebd75ec,67b3e63120ef420e06cb311a4b97a1c1cb953fa026bae3e4e864d26264f1d837
leaf_spot_(149).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Leaf_Spot,Dry_Leaf,e7b2dffdb309a07423c39fb773e5ed9982bf3baed77fd323252a28905238eac4,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
leaf_spot_(149).jpg,Dry Leaf00189.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Leaf_Spot,Dry_Leaf,e7b2dffdb309a07423c39fb773e5ed9982bf3baed77fd323252a28905238eac4,e9931494175e3e5645f934f7f99fdc81a783ad520fb0078cef333cb05cb65fce
leaf_spot_(149).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Leaf_Spot,Rhizome_Disease_Roots,e7b2dffdb309a07423c39fb773e5ed9982bf3baed77fd323252a28905238eac4,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
leaf_spot_(149).jpg,Rhizome Healthy Root00102.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Leaf_Spot,Rhizome_Healthy_Roots,e7b2dffdb309a07423c39fb773e5ed9982bf3baed77fd323252a28905238eac4,42ed63fbc1a84d627ef27ec356342cf7d62182b1cfb585f9cbc082ed88702993
leaf_spot_(149).jpg,Rhizome Healthy Root00103.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Leaf_Spot,Rhizome_Healthy_Roots,e7b2dffdb309a07423c39fb773e5ed9982bf3baed77fd323252a28905238eac4,1a182a290d5ec92d08bc0bb7826ce7992966ad9ac025b6731f8d48f1b0071cec
leaf_spot_(149).jpg,Rhizome Healthy Root00104.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Leaf_Spot,Rhizome_Healthy_Roots,e7b2dffdb309a07423c39fb773e5ed9982bf3baed77fd323252a28905238eac4,c6e84c358fef466d5d651d6badc72f487938a8971667c64a8b9cd6ba4e2a15f6
leaf_spot_(149).jpg,Rhizome Healthy Root00232.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Healthy_Roots,e7b2dffdb309a07423c39fb773e5ed9982bf3baed77fd323252a28905238eac4,bc937e060206b7ac479f3eee51788f6e75bc98567118a529ef1b20784b1f366c
leaf_spot_(150).jpg,Dry Leaf00082.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Leaf_Spot,Dry_Leaf,833d58b0db60599cfd26d45da7ea52220a388317665b0254fe62f61b56250cac,0fef36b29f2c7149a46f1781d1a4edbd110d22d5b39a80b27eba7248551a7943
leaf_spot_(150).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Leaf_Spot,Dry_Leaf,833d58b0db60599cfd26d45da7ea52220a388317665b0254fe62f61b56250cac,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
leaf_spot_(150).jpg,Dry Leaf00138.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Leaf_Spot,Dry_Leaf,833d58b0db60599cfd26d45da7ea52220a388317665b0254fe62f61b56250cac,48a137a521fcf8c5bf0f80670022143942508551f0f3047e9f590ff294fc2316
leaf_spot_(150).jpg,Dry Leaf00143.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Leaf_Spot,Dry_Leaf,833d58b0db60599cfd26d45da7ea52220a388317665b0254fe62f61b56250cac,264aaf55af985e2d563adbfe4338e6d7666deb78327e547e536cc5a3f2933d56
leaf_spot_(150).jpg,Dry Leaf00189.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Dry_Leaf,833d58b0db60599cfd26d45da7ea52220a388317665b0254fe62f61b56250cac,e9931494175e3e5645f934f7f99fdc81a783ad520fb0078cef333cb05cb65fce
leaf_spot_(150).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Disease_Roots,833d58b0db60599cfd26d45da7ea52220a388317665b0254fe62f61b56250cac,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
leaf_spot_(150).jpg,Rhizome Healthy Root00232.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Healthy_Roots,833d58b0db60599cfd26d45da7ea52220a388317665b0254fe62f61b56250cac,bc937e060206b7ac479f3eee51788f6e75bc98567118a529ef1b20784b1f366c
leaf_spot_(15).jpg,Dry Leaf00020.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Dry_Leaf,218a91879462a38447aca9774d85776e76447b815701a683f1ad24f8a7be2cac,5d3e1f8c3a0b4978ce154a814d2fbecf2f2fff851b634549f89b00763e94546e
leaf_spot_(15).jpg,Dry Leaf00100.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Leaf_Spot,Dry_Leaf,218a91879462a38447aca9774d85776e76447b815701a683f1ad24f8a7be2cac,b59ac801dc168808d912a67b0bef41184f32dbaf6a28275e3499663538cb2fb2
leaf_spot_(15).jpg,Leaf Blotch00015.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Leaf_Blotch,218a91879462a38447aca9774d85776e76447b815701a683f1ad24f8a7be2cac,4535af09eab55207483d728a2ab8c24ef31f1416940c682d071c8fbbbb57f450
leaf_spot_(15).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Disease_Roots,218a91879462a38447aca9774d85776e76447b815701a683f1ad24f8a7be2cac,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
leaf_spot_(15).jpg,Rhizome Disease Root00119.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Disease_Roots,218a91879462a38447aca9774d85776e76447b815701a683f1ad24f8a7be2cac,3860ca121dc7be8a9b92246d9524d17e1638a64bf917d306d2677a941a170454
leaf_spot_(15).jpg,Rhizome Disease Root00174.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Disease_Roots,218a91879462a38447aca9774d85776e76447b815701a683f1ad24f8a7be2cac,ecfb7eb332f9325f118c4febd130514cf65ed231d12141528bdc38f53c4e84e0
leaf_spot_(15).jpg,Rhizome Disease Root00176.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Leaf_Spot,Rhizome_Disease_Roots,218a91879462a38447aca9774d85776e76447b815701a683f1ad24f8a7be2cac,4f668ea4799377a46be43218163c55f7774abdc0b33fc941041410a16945444d
leaf_spot_(152).jpg,Dry Leaf00021.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Dry_Leaf,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,80b07af320ce31e8a146fc8c36d40920359a994dbb7ce32c5c787d0e269bb363
leaf_spot_(152).jpg,Dry Leaf00082.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Leaf_Spot,Dry_Leaf,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,0fef36b29f2c7149a46f1781d1a4edbd110d22d5b39a80b27eba7248551a7943
leaf_spot_(152).jpg,Dry Leaf00103.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Dry_Leaf,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,bbfb3df38cb3490b790738984ea414551d8babc594859e0349b9edea546188c8
leaf_spot_(152).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Dry_Leaf,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
leaf_spot_(152).jpg,Dry Leaf00143.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=6,6,Leaf_Spot,Dry_Leaf,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,264aaf55af985e2d563adbfe4338e6d7666deb78327e547e536cc5a3f2933d56
leaf_spot_(152).jpg,Leaf Blotch00003.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Leaf_Blotch,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,b32906700713e8eab661f5adedfcf256fcb2c9633d8d27425b9d24eb2350640e
leaf_spot_(152).jpg,Leaf Blotch00004.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=4,4,Leaf_Spot,Leaf_Blotch,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,a96b36433507af73e39df1d2ad9989e773b79c0d27ae1ebfbf5ecc18de823a07
leaf_spot_(152).jpg,Leaf Blotch00005.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=5,5,Leaf_Spot,Leaf_Blotch,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,b5226d7c1649a14108ea4d4cb07f7891e66ce892f3f25536e7c1e20665c8d718
leaf_spot_(152).jpg,Leaf Blotch00006.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Leaf_Blotch,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,b0975277450bc6f9f338542e47055ab8a8947999d4a87cd8e2097f23af27f392
leaf_spot_(152).jpg,Leaf Blotch00010.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Leaf_Spot,Leaf_Blotch,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,3197e2822de599021d133b9768cc32b77177d96d791f65244880d4b84c54b147
leaf_spot_(152).jpg,Leaf Blotch00035.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Leaf_Blotch,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,4ade127b37d487158e1cad776ff69a1ca5bc17f147d1478d15fd11e0eb94b864
leaf_spot_(152).jpg,Rhizome Disease Root00004.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Leaf_Spot,Rhizome_Disease_Roots,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,6f6e64319c0d1bab197b171a1f9a7efdec00a918a246926057b9e33d25fb5eee
leaf_spot_(152).jpg,Rhizome Disease Root00107.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Disease_Roots,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,20764c6b0d747374c65cb38dc7b917de2cb9f7b1a2646232c20a1cb9569d8bed
leaf_spot_(152).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=5,5,Leaf_Spot,Rhizome_Disease_Roots,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
leaf_spot_(152).jpg,Rhizome Healthy Root00105.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Leaf_Spot,Rhizome_Healthy_Roots,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,a2fcddb1e0a5ba244dbb5b164d340f19134e3e15c383d7fff18cf654f226249f
leaf_spot_(152).jpg,Rhizome Healthy Root00106.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=6,6,Leaf_Spot,Rhizome_Healthy_Roots,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,792099df3f2fb91a62d25fc739635a820e6c5be3fb678f74f5b5b0d40f2c3209
leaf_spot_(152).jpg,Rhizome Healthy Root00231.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Leaf_Spot,Rhizome_Healthy_Roots,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,173ddd1534a3df82138aa24559c71b43a224602176f4c5d40d6408993c002413
leaf_spot_(152).jpg,Rhizome Healthy Root00232.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Leaf_Spot,Rhizome_Healthy_Roots,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,bc937e060206b7ac479f3eee51788f6e75bc98567118a529ef1b20784b1f366c
leaf_spot_(152).jpg,Rhizome Healthy Root00302.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Leaf_Spot,Rhizome_Healthy_Roots,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,1b056c0bec593d0fb2c3b1ab4b9d24f80ed054d4ea4c181663cd9794f0288604
leaf_spot_(152).jpg,Rhizome Healthy Root00303.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Leaf_Spot,Rhizome_Healthy_Roots,849c03b269aeba22ce9382887768394f62343c6b92021b5cd606dbd19da712a5,67b3e63120ef420e06cb311a4b97a1c1cb953fa026bae3e4e864d26264f1d837
leaf_spot_(151).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Leaf_Spot,Rhizome_Disease_Roots,d56efa9a3e2ceba304b81c39b549beef4e965601cd319dcd30fbb1b2897db794,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
leaf_spot_(151).jpg,Rhizome Healthy Root00197.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Healthy_Roots,d56efa9a3e2ceba304b81c39b549beef4e965601cd319dcd30fbb1b2897db794,a80da83064e1b58fe8d6e41c454b32d0a111e01d0d2fbe1b50a6d5303b8cf8cb
leaf_spot_(154).jpg,Dry Leaf00082.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Leaf_Spot,Dry_Leaf,819bbbbbdccaedbdafa807bddf2c7871f43c96e373695f1ec0b2dc085395b07c,0fef36b29f2c7149a46f1781d1a4edbd110d22d5b39a80b27eba7248551a7943
leaf_spot_(154).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Dry_Leaf,819bbbbbdccaedbdafa807bddf2c7871f43c96e373695f1ec0b2dc085395b07c,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
leaf_spot_(154).jpg,Dry Leaf00138.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Dry_Leaf,819bbbbbdccaedbdafa807bddf2c7871f43c96e373695f1ec0b2dc085395b07c,48a137a521fcf8c5bf0f80670022143942508551f0f3047e9f590ff294fc2316
leaf_spot_(154).jpg,Dry Leaf00143.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Leaf_Spot,Dry_Leaf,819bbbbbdccaedbdafa807bddf2c7871f43c96e373695f1ec0b2dc085395b07c,264aaf55af985e2d563adbfe4338e6d7666deb78327e547e536cc5a3f2933d56
leaf_spot_(154).jpg,Rhizome Healthy Root00106.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Healthy_Roots,819bbbbbdccaedbdafa807bddf2c7871f43c96e373695f1ec0b2dc085395b07c,792099df3f2fb91a62d25fc739635a820e6c5be3fb678f74f5b5b0d40f2c3209
leaf_spot_(156).jpg,Rhizome Disease Root00004.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Leaf_Spot,Rhizome_Disease_Roots,a0b7aa94c50a6d3d6d84751f9bb28e386ba5987465cbcc479af5af06ebc5b932,6f6e64319c0d1bab197b171a1f9a7efdec00a918a246926057b9e33d25fb5eee
leaf_spot_(156).jpg,Rhizome Disease Root00031.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Leaf_Spot,Rhizome_Disease_Roots,a0b7aa94c50a6d3d6d84751f9bb28e386ba5987465cbcc479af5af06ebc5b932,dedf2d9306dfb93c43063f67c4400508fe0bb5a6138b865bc0149e9e0602865b
leaf_spot_(156).jpg,Rhizome Disease Root00106.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Disease_Roots,a0b7aa94c50a6d3d6d84751f9bb28e386ba5987465cbcc479af5af06ebc5b932,609c39bc0b9a56b920bde2aa77eca2b1a4d2b155b15a4ed010ead5dc7e8bcb35
leaf_spot_(156).jpg,Rhizome Disease Root00107.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Leaf_Spot,Rhizome_Disease_Roots,a0b7aa94c50a6d3d6d84751f9bb28e386ba5987465cbcc479af5af06ebc5b932,20764c6b0d747374c65cb38dc7b917de2cb9f7b1a2646232c20a1cb9569d8bed
