image,source_class,mapped_class,image_type,evaluation_eligibility,exclusion_reason
Rhizome Disease Root00172.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00173.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00173.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00174.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00174.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00175.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00175.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00176.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00176.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00177.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00177.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00178.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00178.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00179.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00179.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00180.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00180.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00181.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00181.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00182.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Disease Root00182.JPG,Rhizome Disease Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00001.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00001.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00002.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00002.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00004.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00004.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00005.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00005.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00007.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00007.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00008.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00008.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00009.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00009.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00010.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00010.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00011.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00011.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00012.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00012.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00013.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00013.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00014.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00014.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00015.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00015.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00016.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00016.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00017.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00017.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00018.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00018.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00019.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00019.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00020.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00020.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00021.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00021.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00022.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00022.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00023.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00023.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00024.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00024.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00027.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00027.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00029.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00029.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00030.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00030.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00031.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00031.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00032.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00032.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00035.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00035.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00038.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00038.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00039.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00039.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00040.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00040.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00041.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00041.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00042.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00042.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00043.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00043.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00045.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00045.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00046.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00046.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00047.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00047.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00048.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00048.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00049.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00049.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00050.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00050.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
